song,category,wiki_url,youtube_url
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=dI_rgc0Na2U"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=rAxE5hUkbZ8"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=IhMNCqhWcx0"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=lkAyfGuapug"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=RHxwsIF7t-A"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=GmOkN9K0rmU"
"אדום עולה עולה","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%A2%D7%95%D7%9C%D7%94","https://www.youtube.com/watch?v=bpmlR4bLFxo"
"אוהב אותך אני שלך","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%95%D7%94%D7%91_%D7%90%D7%95%D7%AA%D7%9A_%D7%90%D7%A0%D7%99_%D7%A9%D7%9C%D7%9A","https://www.youtube.com/watch?v=JhbYESVx9qE"
"אוהב אותך אני שלך","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%95%D7%94%D7%91_%D7%90%D7%95%D7%AA%D7%9A_%D7%90%D7%A0%D7%99_%D7%A9%D7%9C%D7%9A","https://www.youtube.com/watch?v=ECuhMQgC4p0"
"אוהב אותך אני שלך","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%95%D7%94%D7%91_%D7%90%D7%95%D7%AA%D7%9A_%D7%90%D7%A0%D7%99_%D7%A9%D7%9C%D7%9A","https://www.youtube.com/watch?v=_pRlb9Po_64"
"אוהב אותך הפועל","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%95%D7%94%D7%91_%D7%90%D7%95%D7%AA%D7%9A_%D7%94%D7%A4%D7%95%D7%A2%D7%9C","https://www.youtube.com/watch?v=AkDEMUy5Q94"
"אוווו אוו נהההה נה נה נה","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%95%D7%95%D7%95%D7%95_%D7%90%D7%95%D7%95_%D7%A0%D7%94%D7%94%D7%94%D7%94_%D7%A0%D7%94_%D7%A0%D7%94_%D7%A0%D7%94","https://www.youtube.com/watch?v=n-6T7L5qa1M"
"אוווו אוו נהההה נה נה נה","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%95%D7%95%D7%95%D7%95_%D7%90%D7%95%D7%95_%D7%A0%D7%94%D7%94%D7%94%D7%94_%D7%A0%D7%94_%D7%A0%D7%94_%D7%A0%D7%94","https://www.youtube.com/watch?v=xnL3BHXvj5I"
"אומרים לי שזה רק כדורגל","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%95%D7%9E%D7%A8%D7%99%D7%9D_%D7%9C%D7%99_%D7%A9%D7%96%D7%94_%D7%A8%D7%A7_%D7%9B%D7%93%D7%95%D7%A8%D7%92%D7%9C","https://www.youtube.com/watch?v=uqnPqoch_Fo"
"אומרים לי שזה רק כדורגל","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%95%D7%9E%D7%A8%D7%99%D7%9D_%D7%9C%D7%99_%D7%A9%D7%96%D7%94_%D7%A8%D7%A7_%D7%9B%D7%93%D7%95%D7%A8%D7%92%D7%9C","https://www.youtube.com/watch?v=fNThHjoimrY"
"אומרים לי שזה רק כדורגל","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%95%D7%9E%D7%A8%D7%99%D7%9D_%D7%9C%D7%99_%D7%A9%D7%96%D7%94_%D7%A8%D7%A7_%D7%9B%D7%93%D7%95%D7%A8%D7%92%D7%9C","https://www.youtube.com/watch?v=8WbASa770SA"
"אומרים לי שזה רק כדורגל","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%95%D7%9E%D7%A8%D7%99%D7%9D_%D7%9C%D7%99_%D7%A9%D7%96%D7%94_%D7%A8%D7%A7_%D7%9B%D7%93%D7%95%D7%A8%D7%92%D7%9C","https://www.youtube.com/watch?v=oTfiPwDsPaE"
"אותך אוהב בטוב וברע","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%95%D7%AA%D7%9A_%D7%90%D7%95%D7%94%D7%91_%D7%91%D7%98%D7%95%D7%91_%D7%95%D7%91%D7%A8%D7%A2","https://www.youtube.com/watch?v=D4N4UvZc31E"
"אותך אני אוהב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%95%D7%AA%D7%9A_%D7%90%D7%A0%D7%99_%D7%90%D7%95%D7%94%D7%91","https://www.youtube.com/watch?v=OMOGaugKpzs"
"אותך אני אוהב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%95%D7%AA%D7%9A_%D7%90%D7%A0%D7%99_%D7%90%D7%95%D7%94%D7%91","https://www.youtube.com/watch?v=1G4R6A61MxM"
"אותך אני אוהב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%95%D7%AA%D7%9A_%D7%90%D7%A0%D7%99_%D7%90%D7%95%D7%94%D7%91","https://www.youtube.com/watch?v=7UqOdxPc0tY"
"אחרייך הפועל אני בא בכל מצב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%97%D7%A8%D7%99%D7%99%D7%9A_%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%90%D7%A0%D7%99_%D7%91%D7%90_%D7%91%D7%9B%D7%9C_%D7%9E%D7%A6%D7%91","https://www.youtube.com/watch?v=yHfZMgI5q6Y"
"אחרייך הפועל אני בא בכל מצב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%97%D7%A8%D7%99%D7%99%D7%9A_%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%90%D7%A0%D7%99_%D7%91%D7%90_%D7%91%D7%9B%D7%9C_%D7%9E%D7%A6%D7%91","https://www.youtube.com/watch?v=bfb1fUTXCy0"
"אחרייך הפועל אני בא בכל מצב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%97%D7%A8%D7%99%D7%99%D7%9A_%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%90%D7%A0%D7%99_%D7%91%D7%90_%D7%91%D7%9B%D7%9C_%D7%9E%D7%A6%D7%91","https://www.youtube.com/watch?v=A-GdGREq57o"
"אחרייך הפועל אני בא בכל מצב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%97%D7%A8%D7%99%D7%99%D7%9A_%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%90%D7%A0%D7%99_%D7%91%D7%90_%D7%91%D7%9B%D7%9C_%D7%9E%D7%A6%D7%91","https://www.youtube.com/watch?v=O0DS-qkbAOU"
"אחרייך הפועל אני בא בכל מצב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%97%D7%A8%D7%99%D7%99%D7%9A_%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%90%D7%A0%D7%99_%D7%91%D7%90_%D7%91%D7%9B%D7%9C_%D7%9E%D7%A6%D7%91","https://www.youtube.com/watch?v=hkEEA8wa6GQ"
"אחרייך הפועל אני בא בכל מצב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%97%D7%A8%D7%99%D7%99%D7%9A_%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%90%D7%A0%D7%99_%D7%91%D7%90_%D7%91%D7%9B%D7%9C_%D7%9E%D7%A6%D7%91","https://www.youtube.com/watch?v=4YCy5_SPN7E"
"אחרייך הפועל אני בא בכל מצב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%97%D7%A8%D7%99%D7%99%D7%9A_%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%90%D7%A0%D7%99_%D7%91%D7%90_%D7%91%D7%9B%D7%9C_%D7%9E%D7%A6%D7%91","https://www.youtube.com/watch?v=c97R6-1Xvs8"
"אחרייך הפועל אני בא בכל מצב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%97%D7%A8%D7%99%D7%99%D7%9A_%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%90%D7%A0%D7%99_%D7%91%D7%90_%D7%91%D7%9B%D7%9C_%D7%9E%D7%A6%D7%91","https://www.youtube.com/watch?v=occc4sc9SYg"
"אחרייך הפועל אני בא בכל מצב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%97%D7%A8%D7%99%D7%99%D7%9A_%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%90%D7%A0%D7%99_%D7%91%D7%90_%D7%91%D7%9B%D7%9C_%D7%9E%D7%A6%D7%91","https://www.youtube.com/watch?v=qsPsg6Ulrzc"
"אחרייך הפועל אני בא בכל מצב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%97%D7%A8%D7%99%D7%99%D7%9A_%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%90%D7%A0%D7%99_%D7%91%D7%90_%D7%91%D7%9B%D7%9C_%D7%9E%D7%A6%D7%91","https://www.youtube.com/watch?v=DUpBVGn9bZA"
"אחרייך הפועל אני בא בכל מצב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%97%D7%A8%D7%99%D7%99%D7%9A_%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%90%D7%A0%D7%99_%D7%91%D7%90_%D7%91%D7%9B%D7%9C_%D7%9E%D7%A6%D7%91","https://www.youtube.com/watch?v=FUh7TRgu_sE"
"אחרייך הפועל אני בא בכל מצב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%97%D7%A8%D7%99%D7%99%D7%9A_%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%90%D7%A0%D7%99_%D7%91%D7%90_%D7%91%D7%9B%D7%9C_%D7%9E%D7%A6%D7%91","https://www.youtube.com/watch?v=beFqXWUhKUA"
"אחרייך הפועל אני בא בכל מצב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%97%D7%A8%D7%99%D7%99%D7%9A_%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%90%D7%A0%D7%99_%D7%91%D7%90_%D7%91%D7%9B%D7%9C_%D7%9E%D7%A6%D7%91","https://www.youtube.com/watch?v=AM8LN9hepWg"
"איך הקהל באטרף","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%99%D7%9A_%D7%94%D7%A7%D7%94%D7%9C_%D7%91%D7%90%D7%98%D7%A8%D7%A3","https://www.youtube.com/watch?v=u10ciReA1TE"
"איך זה בוער","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%99%D7%9A_%D7%96%D7%94_%D7%91%D7%95%D7%A2%D7%A8","https://www.youtube.com/watch?v=N81zJdcKHrs"
"אין לי גרוש ועדיין בא","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%99%D7%9F_%D7%9C%D7%99_%D7%92%D7%A8%D7%95%D7%A9_%D7%95%D7%A2%D7%93%D7%99%D7%99%D7%9F_%D7%91%D7%90","https://www.youtube.com/watch?v=IFLgChjqRUA"
"אין עוד ריגוש כזה אני יודע","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%99%D7%9F_%D7%A2%D7%95%D7%93_%D7%A8%D7%99%D7%92%D7%95%D7%A9_%D7%9B%D7%96%D7%94_%D7%90%D7%A0%D7%99_%D7%99%D7%95%D7%93%D7%A2","https://www.youtube.com/watch?v=ud4011gVvhw"
"איפה שתגידי אני מתייצב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%99%D7%A4%D7%94_%D7%A9%D7%AA%D7%92%D7%99%D7%93%D7%99_%D7%90%D7%A0%D7%99_%D7%9E%D7%AA%D7%99%D7%99%D7%A6%D7%91","https://www.youtube.com/watch?v=4F8N2gQC9f8"
"איפה שתגידי אני מתייצב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%99%D7%A4%D7%94_%D7%A9%D7%AA%D7%92%D7%99%D7%93%D7%99_%D7%90%D7%A0%D7%99_%D7%9E%D7%AA%D7%99%D7%99%D7%A6%D7%91","https://www.youtube.com/watch?v=aj0eIcBuwdc"
"איתך עד המוות גם אם אשתגע","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%99%D7%AA%D7%9A_%D7%A2%D7%93_%D7%94%D7%9E%D7%95%D7%95%D7%AA_%D7%92%D7%9D_%D7%90%D7%9D_%D7%90%D7%A9%D7%AA%D7%92%D7%A2","https://www.youtube.com/watch?v=unyASyBbZfQ"
"אלירן שודד זקנות","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%9C%D7%99%D7%A8%D7%9F_%D7%A9%D7%95%D7%93%D7%93_%D7%96%D7%A7%D7%A0%D7%95%D7%AA",""
"אלך איתך לכל מקום","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%9C%D7%9A_%D7%90%D7%99%D7%AA%D7%9A_%D7%9C%D7%9B%D7%9C_%D7%9E%D7%A7%D7%95%D7%9D","https://www.youtube.com/watch?v=kKYEHyEhZIE"
"אלך איתך לכל מקום","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%9C%D7%9A_%D7%90%D7%99%D7%AA%D7%9A_%D7%9C%D7%9B%D7%9C_%D7%9E%D7%A7%D7%95%D7%9D","https://www.youtube.com/watch?v=M5iwGVLi9AI"
"אלך איתך לכל מקום","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%9C%D7%9A_%D7%90%D7%99%D7%AA%D7%9A_%D7%9C%D7%9B%D7%9C_%D7%9E%D7%A7%D7%95%D7%9D","https://www.youtube.com/watch?v=pcN_UMcHK78"
"אלך איתך לכל מקום","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%9C%D7%9A_%D7%90%D7%99%D7%AA%D7%9A_%D7%9C%D7%9B%D7%9C_%D7%9E%D7%A7%D7%95%D7%9D","https://www.youtube.com/watch?v=qPZRwQFP2pk"
"אלך איתך לכל מקום","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%9C%D7%9A_%D7%90%D7%99%D7%AA%D7%9A_%D7%9C%D7%9B%D7%9C_%D7%9E%D7%A7%D7%95%D7%9D","https://www.youtube.com/watch?v=Ph38kOL6IVc"
"אלך איתך לכל מקום","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%9C%D7%9A_%D7%90%D7%99%D7%AA%D7%9A_%D7%9C%D7%9B%D7%9C_%D7%9E%D7%A7%D7%95%D7%9D","https://www.youtube.com/watch?v=KPVTd4GA71Q"
"אלך איתך לכל מקום","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%9C%D7%9A_%D7%90%D7%99%D7%AA%D7%9A_%D7%9C%D7%9B%D7%9C_%D7%9E%D7%A7%D7%95%D7%9D","https://www.youtube.com/watch?v=ZYP3KYywyIY"
"אלך איתך לכל מקום","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%9C%D7%9A_%D7%90%D7%99%D7%AA%D7%9A_%D7%9C%D7%9B%D7%9C_%D7%9E%D7%A7%D7%95%D7%9D","https://www.youtube.com/watch?v=NaoeyFyPtLo"
"אם הצהובים היו עמוק באדמה","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%9D_%D7%94%D7%A6%D7%94%D7%95%D7%91%D7%99%D7%9D_%D7%94%D7%99%D7%95_%D7%A2%D7%9E%D7%95%D7%A7_%D7%91%D7%90%D7%93%D7%9E%D7%94","https://www.youtube.com/watch?v=0ogtkBWvpps"
"אמרו עליי הכל","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%9E%D7%A8%D7%95_%D7%A2%D7%9C%D7%99%D7%99_%D7%94%D7%9B%D7%9C","https://www.youtube.com/watch?v=d63zhQZDQeo"
"אמרו עליי הכל","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%9E%D7%A8%D7%95_%D7%A2%D7%9C%D7%99%D7%99_%D7%94%D7%9B%D7%9C","https://www.youtube.com/watch?v=FRtvaTwoEM4"
"אמרו עליי הכל","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%9E%D7%A8%D7%95_%D7%A2%D7%9C%D7%99%D7%99_%D7%94%D7%9B%D7%9C","https://www.youtube.com/watch?v=f-RJePMWHQQ"
"אנחנו לא שכירי חרב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%97%D7%A0%D7%95_%D7%9C%D7%90_%D7%A9%D7%9B%D7%99%D7%A8%D7%99_%D7%97%D7%A8%D7%91","https://www.youtube.com/watch?v=KOZL4GqYSVY"
"אנחנו לא שכירי חרב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%97%D7%A0%D7%95_%D7%9C%D7%90_%D7%A9%D7%9B%D7%99%D7%A8%D7%99_%D7%97%D7%A8%D7%91","https://www.youtube.com/watch?v=MwMFR3pOKoQ"
"אנחנו לא שכירי חרב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%97%D7%A0%D7%95_%D7%9C%D7%90_%D7%A9%D7%9B%D7%99%D7%A8%D7%99_%D7%97%D7%A8%D7%91","https://www.youtube.com/watch?v=cb-yHwOqYmI"
"אנחנו לא שכירי חרב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%97%D7%A0%D7%95_%D7%9C%D7%90_%D7%A9%D7%9B%D7%99%D7%A8%D7%99_%D7%97%D7%A8%D7%91","https://www.youtube.com/watch?v=iaew9xYU6ps"
"אנחנו לא שכירי חרב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%97%D7%A0%D7%95_%D7%9C%D7%90_%D7%A9%D7%9B%D7%99%D7%A8%D7%99_%D7%97%D7%A8%D7%91","https://www.youtube.com/watch?v=ma2_gxSqOCs"
"אני אדום בנשמה","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%99_%D7%90%D7%93%D7%95%D7%9D_%D7%91%D7%A0%D7%A9%D7%9E%D7%94",""
"אני אוהב אותך תמיד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%99_%D7%90%D7%95%D7%94%D7%91_%D7%90%D7%95%D7%AA%D7%9A_%D7%AA%D7%9E%D7%99%D7%93","https://www.youtube.com/watch?v=ABILx3XvJHk"
"אני לא רגוע","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%99_%D7%9C%D7%90_%D7%A8%D7%92%D7%95%D7%A2","https://www.youtube.com/watch?v=ea9oKKM8wIs"
"אני לא רגוע","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%99_%D7%9C%D7%90_%D7%A8%D7%92%D7%95%D7%A2","https://www.youtube.com/watch?v=QeooG13vzdw"
"אני לא רגוע","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%99_%D7%9C%D7%90_%D7%A8%D7%92%D7%95%D7%A2","https://www.youtube.com/watch?v=_58xWAHn0q8"
"אני לא רגוע","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%99_%D7%9C%D7%90_%D7%A8%D7%92%D7%95%D7%A2","https://www.youtube.com/watch?v=6fxySN2MMgE"
"אני לא רגוע","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%99_%D7%9C%D7%90_%D7%A8%D7%92%D7%95%D7%A2","https://www.youtube.com/watch?v=4WdXtJMxG58"
"אני שונא אותך בית""ר","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%99_%D7%A9%D7%95%D7%A0%D7%90_%D7%90%D7%95%D7%AA%D7%9A_%D7%91%D7%99%D7%AA%22%D7%A8","https://www.youtube.com/watch?v=9qByNWhAa5U"
"אנשים רק מדברים","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%A9%D7%99%D7%9D_%D7%A8%D7%A7_%D7%9E%D7%93%D7%91%D7%A8%D7%99%D7%9D","https://www.youtube.com/watch?v=h7ddNsV-QLI"
"אנשים רק מדברים","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%A9%D7%99%D7%9D_%D7%A8%D7%A7_%D7%9E%D7%93%D7%91%D7%A8%D7%99%D7%9D","https://www.youtube.com/watch?v=C1KmwTtH5uw"
"אנשים רק מדברים","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%A9%D7%99%D7%9D_%D7%A8%D7%A7_%D7%9E%D7%93%D7%91%D7%A8%D7%99%D7%9D","https://www.youtube.com/watch?v=ubj73Cwkeu4"
"אנשים רק מדברים","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%A9%D7%99%D7%9D_%D7%A8%D7%A7_%D7%9E%D7%93%D7%91%D7%A8%D7%99%D7%9D","https://www.youtube.com/watch?v=gIJrJ0TYrN4"
"אנשים רק מדברים","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%A9%D7%99%D7%9D_%D7%A8%D7%A7_%D7%9E%D7%93%D7%91%D7%A8%D7%99%D7%9D","https://www.youtube.com/watch?v=P2EHDn4BDUY"
"אנשים רק מדברים","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%A9%D7%99%D7%9D_%D7%A8%D7%A7_%D7%9E%D7%93%D7%91%D7%A8%D7%99%D7%9D","https://www.youtube.com/watch?v=s7D7OkDTjj0"
"אנשים רק מדברים","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%A9%D7%99%D7%9D_%D7%A8%D7%A7_%D7%9E%D7%93%D7%91%D7%A8%D7%99%D7%9D","https://www.youtube.com/watch?v=H-t_Nk5OWa0"
"אנשים רק מדברים","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%A9%D7%99%D7%9D_%D7%A8%D7%A7_%D7%9E%D7%93%D7%91%D7%A8%D7%99%D7%9D","https://www.youtube.com/watch?v=GVClYPnXqTc"
"אנשים רק מדברים","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%A9%D7%99%D7%9D_%D7%A8%D7%A7_%D7%9E%D7%93%D7%91%D7%A8%D7%99%D7%9D","https://www.youtube.com/watch?v=6Gy6FMoFczo"
"אנשים רק מדברים","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A0%D7%A9%D7%99%D7%9D_%D7%A8%D7%A7_%D7%9E%D7%93%D7%91%D7%A8%D7%99%D7%9D","https://www.youtube.com/watch?v=Kt1YDHb-1M4"
"אשתו של אובארוב","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%A9%D7%AA%D7%95_%D7%A9%D7%9C_%D7%90%D7%95%D7%91%D7%90%D7%A8%D7%95%D7%91","https://www.youtube.com/watch?v=cfAHLES_Yd8"
"את זאת שאהבתי","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%AA_%D7%96%D7%90%D7%AA_%D7%A9%D7%90%D7%94%D7%91%D7%AA%D7%99","https://www.youtube.com/watch?v=rkcTUMuIQKo"
"את זאת שאהבתי","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%AA_%D7%96%D7%90%D7%AA_%D7%A9%D7%90%D7%94%D7%91%D7%AA%D7%99","https://www.youtube.com/watch?v=DsMuNdD8SYI"
"את כמו אש","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%AA_%D7%9B%D7%9E%D7%95_%D7%90%D7%A9","https://www.youtube.com/watch?v=SeSDsbsIUh0"
"את כמו אש","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%AA_%D7%9B%D7%9E%D7%95_%D7%90%D7%A9","https://www.youtube.com/watch?v=13uPHBDJQkE"
"את לא דומה לשום דבר אחר","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%AA_%D7%9C%D7%90_%D7%93%D7%95%D7%9E%D7%94_%D7%9C%D7%A9%D7%95%D7%9D_%D7%93%D7%91%D7%A8_%D7%90%D7%97%D7%A8","https://www.youtube.com/watch?v=MBA1b5wsxnQ"
"בא לי לזרוק שוטר","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%91%D7%90_%D7%9C%D7%99_%D7%9C%D7%96%D7%A8%D7%95%D7%A7_%D7%A9%D7%95%D7%98%D7%A8",""
"באנו אותך לראות","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%91%D7%90%D7%A0%D7%95_%D7%90%D7%95%D7%AA%D7%9A_%D7%9C%D7%A8%D7%90%D7%95%D7%AA","https://www.youtube.com/watch?v=C0f87PaxCXY"
